Crop ,Tray_position ,Replicate ,Treatment ,day ,date       ,batchid         ,tray ,planteye_id ,digital_biomass__avg ,digital_biomass__max ,digital_biomass__min ,height__avg   ,height__max ,height__min ,height_max__avg ,height_max__max ,height_max__min ,leaf_area_index__avg ,leaf_area_index__max ,leaf_area_index__min ,proj_area__avg ,proj_area__max ,proj_area__min ,ndvi_aver__avg ,ndvi_aver__max ,ndvi_aver__min ,greenness_aver__avg ,greenness_aver__max ,greenness_aver__min ,hue_aver__avg ,hue_aver__max ,hue_aver__min ,area_3d__avg   ,area_3d__max ,area_3d__min ,leaf_inclination__avg ,leaf_inclination__max ,leaf_inclination__min ,leaf_angle__avg ,leaf_angle__max ,leaf_angle__min ,light_pen_depth__avg ,light_pen_depth__max ,light_pen_depth__min ,npci_aver__avg ,npci_aver__max ,npci_aver__min ,psri_aver__avg ,psri_aver__max ,psri_aver__min
Lt98 ,B1            ,2,Control   ,22,25/05/2022,29_Lt_st_18     ,5,scan1       ,33885474.33,34387708,33109910,135.898,137.376,134.681,173.7308333,175.443,172.059,1.0655,1.071,1.051,156325.362,158140.203,152321.297,0.832553333,0.8338,0.83128,0.442116667,0.45224,0.43661,114.03737,114.42518,113.24821,249335.5417,250670.859,245839.672,1.577666667,1.59309,1.56949,39.33466667,39.578,38.88,48.94233333,50.576,47.936,0.112633333,0.12979,0.10431,0.015886667,0.01796,0.01486
Lt49 ,B2            ,5,Control   ,22,25/05/2022,29_Lt_st_18     ,6,scan1       ,23932568.67,24339696,23627048,121.2283333,122.796,119.441,157.7926667,160.147,156.586,0.843666667,0.847,0.84,119607.375,120269.32,118970.25,0.740986667,0.74148,0.74023,0.402898333,0.4085,0.39925,106.965335,107.1978,106.46712,197416.9402,198211.969,196521.734,1.619133333,1.62926,1.61357,38.14133333,38.296,37.861,42.27566667,42.339,42.198,0.183036667,0.19363,0.17781,0.044761667,0.04709,0.04367
Lt63 ,B3            ,4,Control   ,22,25/05/2022,29_Lt_st_18     ,7,scan1       ,25407542.67,25459800,25377216,125.4933333,125.982,124.866,194.0753333,194.914,192.816,0.865166667,0.869,0.862,119182.8282,120186.266,118230.055,0.745895,0.74854,0.74476,0.409696667,0.41573,0.40508,106.459405,106.80243,105.94305,202462.7762,203330.141,201821.922,1.661948333,1.66948,1.65654,36.991,37.132,36.796,52.75733333,53.56,51.78,0.19563,0.20603,0.18988,0.046161667,0.0485,0.04511
Lt49 ,B4            ,4,Control   ,22,25/05/2022,29_Lt_st_18     ,8,scan1       ,32984869.33,33213826,32746320,165.3976667,166.647,163.832,196.7213333,197.934,195.407,0.852333333,0.854,0.849,117338.6317,117722.953,117005.719,0.757463333,0.7595,0.75536,0.423191667,0.43021,0.41776,106.8995883,107.42011,106.27734,199429.9478,199876.844,198587.609,1.66715,1.67496,1.65866,36.85666667,37.076,36.656,81.93216667,82.053,81.617,0.19856,0.21289,0.18699,0.043958333,0.04726,0.04175
Lt98 ,A6            ,1,Control   ,22,25/05/2022,29_Lt_st_18     ,0,scan2       ,23186563.67,23555952,22845842,118.9568333,120.174,117.37,143.5935,144.227,143.089,0.833,0.838,0.827,107553.7488,108069.852,106875.703,0.754295,0.75545,0.75144,0.422215,0.4263,0.4191,105.6418683,105.91505,104.97636,194911.1353,196015.656,193422.594,1.765106667,1.76778,1.76008,34.5075,34.62,34.448,44.06266667,44.191,43.847,0.219643333,0.23386,0.21277,0.04818,0.05148,0.04664
Lt63 ,A7            ,1,Control   ,22,25/05/2022,29_Lt_st_18     ,1,scan2       ,25611211.33,25930022,25297574,122.8858333,124.154,121.274,155.1928333,156.818,154.104,0.890666667,0.893,0.888,114514.3908,114992.297,114027.977,0.741931667,0.74366,0.7388,0.419508333,0.42327,0.41655,104.660375,105.08115,103.8624,208412.9505,209057.5,207746.062,1.775906667,1.77969,1.7732,34.26833333,34.328,34.185,47.78083333,48.149,47.341,0.229916667,0.24585,0.22201,0.053538333,0.05733,0.05158
Lt49 ,A8            ,3,Control   ,22,25/05/2022,29_Lt_st_18     ,2,scan2       ,19964751.33,20145282,19684246,92.83516667,93.118,92.487,125.1131667,126.687,123.446,0.919166667,0.926,0.91,126312.8228,127410.211,124695.164,0.797141667,0.7996,0.79592,0.47834,0.48334,0.47343,106.7637917,106.95676,106.33455,215054.6302,216606.266,212833.625,1.673741667,1.67996,1.66646,36.68733333,36.874,36.529,52.52783333,52.71,52.322,0.26868,0.28267,0.25986,0.042346667,0.04428,0.04151
Lt63 ,A9            ,2,Control   ,22,25/05/2022,29_Lt_st_18     ,3,scan2       ,24020221.67,24252284,23793684,118.6496667,119.768,117.323,161.6485,162.7,160.295,0.865333333,0.867,0.863,114270.2877,114490.484,113758.789,0.748158333,0.75124,0.74374,0.428566667,0.43046,0.42586,105.188375,105.64713,104.30513,202446.5365,202804.781,201868.906,1.731103333,1.73486,1.728,35.28516667,35.358,35.197,46.505,46.653,46.287,0.230056667,0.24579,0.22179,0.051928333,0.05601,0.04953
Lt63 ,A10           ,3,Control   ,22,25/05/2022,29_Lt_st_18     ,4,scan2       ,25516307,25773082,25243346,107.8823333,108.451,107.527,177.7775,178.305,177.352,1.010833333,1.016,1.003,141338.2865,141922.109,140450.75,0.80013,0.80147,0.79773,0.490396667,0.49455,0.4851,106.5358117,106.77303,105.93376,236516.901,237647.953,234710.359,1.627223333,1.63031,1.62481,37.9175,37.984,37.833,55.7645,55.983,55.546,0.287088333,0.30361,0.2764,0.044341667,0.04724,0.0428
Lt98 ,B6            ,3,Control   ,22,25/05/2022,29_Lt_st_18     ,5,scan2       ,30426149.67,30836008,29802416,124.7008333,126.951,123.04,152.3528333,153.568,151.241,1.042666667,1.048,1.035,158223.9375,159210.234,156370.859,0.82981,0.83025,0.82925,0.457836667,0.46855,0.4523,111.0625167,111.48608,110.42168,243995.2083,245173.172,242216.562,1.522331667,1.52882,1.51869,41.06183333,41.181,40.85,49.47066667,50.163,48.761,0.173273333,0.19147,0.16168,0.022941667,0.02515,0.02154
Lt43 ,B7            ,4,Control   ,22,25/05/2022,29_Lt_st_18     ,6,scan2       ,27382939.67,27659892,27090884,119.757,120.549,118.876,168.4253333,168.997,167.963,0.977333333,0.983,0.968,140596.6198,141392.266,139336.531,0.795708333,0.79625,0.79518,0.48265,0.48964,0.47875,106.580605,106.82893,106.12244,228651.6225,229925.25,226465.938,1.596193333,1.59925,1.59386,38.79033333,38.858,38.702,68.56433333,69.291,68.102,0.273965,0.29066,0.26549,0.043948333,0.04636,0.04274
Lt43 ,B8            ,5,Control   ,22,25/05/2022,29_Lt_st_18     ,7,scan2       ,37753486.67,38026492,37504504,187.6671667,188.484,186.892,227.0668333,227.855,226.268,0.8595,0.863,0.857,119050.6382,119427.547,118534.352,0.763315,0.76413,0.76216,0.441133333,0.44979,0.4364,105.480315,105.66879,105.14072,201171.3228,202021.312,200649.719,1.648381667,1.65224,1.64505,37.34666667,37.435,37.245,85.083,85.279,84.851,0.238788333,0.25283,0.2322,0.047978333,0.05025,0.0469
Lt63 ,B9            ,5,Control   ,22,25/05/2022,29_Lt_st_18     ,8,scan2       ,29887140,30245414,29371092,126.506,127.596,125.335,186.6053333,187.574,186.008,1.009666667,1.015,1.001,148309.4273,149198.766,147077.375,0.787191667,0.78808,0.78618,0.479226667,0.48369,0.47467,106.0736183,106.32595,105.72692,236243.5782,237412.078,234339.812,1.56002,1.56196,1.55825,39.86633333,39.921,39.807,72.3565,72.565,72.095,0.279238333,0.29042,0.2704,0.047456667,0.04939,0.04593
Lt43 ,A1            ,1,UV8       ,21,25/05/2022,30_Lt_st_18     ,0,scan1       ,27605284,28006962,26979530,117.557,118.465,115.847,144.0623333,145.194,142.553,1.003333333,1.011,0.995,155855.9687,157059.672,153737,0.814556667,0.81668,0.81294,0.398386667,0.40052,0.39495,113.0693067,113.25533,112.87,234811.2033,236626.844,232889.844,1.490206667,1.49846,1.48228,42.148,42.425,41.861,49.555,50.117,49.165,0.107733333,0.1103,0.10607,0.017346667,0.01796,0.01677
Lt43 ,A2            ,2,UV8       ,21,25/05/2022,30_Lt_st_18     ,1,scan1       ,27497138.67,27753584,27022158,138.3233333,139.02,137.124,181.3693333,182.309,179.899,0.849333333,0.854,0.842,115054.1823,116423.25,113143.016,0.75696,0.76432,0.7527,0.41107,0.41823,0.4065,106.0758667,106.34508,105.91855,198781.328,199916.609,197063.234,1.683796667,1.69566,1.67066,36.43433333,36.766,36.137,66.939,67.306,66.755,0.202233333,0.20521,0.20032,0.044996667,0.04582,0.04375
Lt49 ,A3            ,1,UV8       ,21,25/05/2022,30_Lt_st_18     ,2,scan1       ,18911872,18942678,18869420,91.98033333,92.583,91.519,146.336,148.826,144.814,0.878666667,0.884,0.871,124084.802,125389.328,121921.414,0.763946667,0.77162,0.75766,0.432466667,0.44154,0.42621,105.9180733,106.21046,105.57489,205614.0153,206771.578,203811.562,1.629833333,1.6434,1.61699,37.84833333,38.2,37.479,50.901,51.436,50.532,0.23106,0.23665,0.22665,0.046766667,0.04811,0.04553
Lt43 ,A4            ,3,UV8       ,21,25/05/2022,30_Lt_st_18     ,3,scan1       ,28813408,28967802,28659368,155.5686667,155.802,155.35,200.384,203.177,194.873,0.791666667,0.795,0.788,105267.7893,105945.977,104178.883,0.74721,0.75312,0.74403,0.400566667,0.40551,0.398,103.37538,103.73676,103.18539,185212.6617,185926.438,184482.391,1.714663333,1.7232,1.70633,35.67533333,35.876,35.471,67.09933333,67.614,66.791,0.231043333,0.23151,0.23043,0.053853333,0.05472,0.05252
Lt49 ,A5            ,2,UV8       ,21,25/05/2022,30_Lt_st_18     ,4,scan1       ,29433338,29535416,29363506,160.2733333,160.377,160.077,206.403,206.859,206.16,0.784333333,0.788,0.782,103903.703,104362.5,103570.242,0.747106667,0.75211,0.74452,0.3984,0.40254,0.39559,103.1543133,103.44727,102.91648,183644.9637,184507.672,183102.688,1.719626667,1.73105,1.70864,35.55733333,35.82,35.286,72.95166667,73.134,72.658,0.231636667,0.23275,0.23061,0.05451,0.05526,0.0533
Lt98 ,B1            ,2,UV8       ,21,25/05/2022,30_Lt_st_18     ,5,scan1       ,28566176.67,28794558,28178826,111.034,112.097,109.473,136.6816667,138.49,135.27,1.099333333,1.103,1.095,168440.6927,168872.25,167862.531,0.818966667,0.82118,0.8173,0.416113333,0.41848,0.41334,113.5503033,113.76396,113.21044,257275.9897,258172.969,256251.781,1.51504,1.52239,1.50685,41.30333333,41.576,41.06,41.56766667,41.995,41.332,0.10912,0.11413,0.10582,0.016806667,0.01786,0.01612
Lt49 ,B2            ,5,UV8       ,21,25/05/2022,30_Lt_st_18     ,6,scan1       ,20488544.67,20591780,20297002,105.474,105.898,104.888,131.591,131.779,131.393,0.83,0.833,0.827,109834.961,110503.367,109090.719,0.72157,0.72718,0.71759,0.393026667,0.39896,0.3882,103.85427,104.14297,103.6535,194250.552,194932.109,193510.625,1.736396667,1.74067,1.72849,35.16166667,35.346,35.062,37.86366667,38.353,37.611,0.21638,0.21814,0.21444,0.056676667,0.05737,0.0555
Lt63 ,B3            ,4,UV8       ,21,25/05/2022,30_Lt_st_18     ,7,scan1       ,20256851.33,20332436,20159228,105.279,105.509,105.017,157.3876667,159.521,156.062,0.822,0.825,0.82,103880.0703,104059.289,103703.242,0.711913333,0.71673,0.70848,0.389486667,0.39498,0.38522,102.7781567,102.92663,102.65717,192411.1407,193071.281,191962.125,1.81337,1.82074,1.80813,33.46566667,33.575,33.312,41.70333333,41.916,41.566,0.228066667,0.23154,0.22456,0.06101,0.06147,0.06052
Lt49 ,B4            ,4,UV8       ,21,25/05/2022,30_Lt_st_18     ,8,scan1       ,25721134,25770496,25665172,137.158,137.693,136.302,166.1843333,166.246,166.108,0.801666667,0.805,0.8,106957.263,107188.508,106535.148,0.754373333,0.75996,0.751,0.412036667,0.41581,0.40977,104.9922533,105.33264,104.77113,187531.6197,188295.906,187139.406,1.716846667,1.72046,1.70979,35.62266667,35.792,35.536,57.52166667,57.591,57.46,0.2178,0.21873,0.21688,0.04886,0.04963,0.04744
Lt98 ,A6            ,1,UV8       ,21,25/05/2022,30_Lt_st_18     ,0,scan2       ,19207384,19370682,18918248,106.5413333,107.035,105.579,132.3073333,132.95,131.646,0.770666667,0.774,0.766,92236.54933,92363.695,92115.281,0.719723333,0.72387,0.71448,0.401873333,0.40651,0.39726,101.7044933,101.81533,101.5539,180275.9947,181017.422,179185.234,1.90577,1.91191,1.89837,31.64833333,31.786,31.534,40.23966667,40.328,40.158,0.25683,0.26163,0.2541,0.06489,0.06583,0.06426
Lt63 ,A7            ,1,UV8       ,21,25/05/2022,30_Lt_st_18     ,1,scan2       ,19771730.67,19952018,19447042,105.792,106.316,104.797,151.1193333,154.644,148.308,0.798666667,0.802,0.793,97482.44,98098.672,96518.164,0.7172,0.72197,0.71322,0.403353333,0.40844,0.40014,101.9389533,101.95752,101.91927,186886.2397,187760.016,185568.484,1.86148,1.86677,1.85608,32.49233333,32.598,32.389,42.548,42.62,42.462,0.254206667,0.25929,0.2513,0.06501,0.06552,0.06465
Lt49 ,A8            ,3,UV8       ,21,25/05/2022,30_Lt_st_18     ,2,scan2       ,16356903.67,16471975,16225672,79.9,79.999,79.726,112.735,113.8,111.11,0.875,0.88,0.867,116334.4403,117468.43,114551.43,0.772763333,0.77797,0.76934,0.453443333,0.45991,0.44964,104.4507767,104.63793,104.27927,204717.578,205901.969,202884.984,1.726423333,1.73658,1.72056,35.39566667,35.534,35.157,46.44433333,46.576,46.371,0.278326667,0.2832,0.27548,0.05103,0.05181,0.05015
Lt63 ,A9            ,2,UV8       ,21,25/05/2022,30_Lt_st_18     ,3,scan2       ,18385712,18508464,18185170,98.32633333,98.574,97.914,152.7506667,153.492,152.115,0.799,0.803,0.794,98579.16133,99149.594,97636.109,0.713933333,0.71801,0.71003,0.40475,0.40916,0.4014,101.2193333,101.27924,101.1588,186984.042,187919.5,185725.938,1.851063333,1.85443,1.84926,32.69766667,32.733,32.631,40.495,40.68,40.354,0.269113333,0.27358,0.2659,0.068143333,0.06879,0.06771
Lt63 ,A10           ,3,UV8       ,21,25/05/2022,30_Lt_st_18     ,4,scan2       ,18140940,18413396,17712404,82.924,83.574,81.902,171.8753333,173.048,171.085,0.935,0.942,0.924,126030.732,126641.766,125113.75,0.769966667,0.77511,0.76621,0.45738,0.46319,0.45431,104.2329,104.40191,104.13728,218750.323,220323.406,216263.688,1.687126667,1.68995,1.68193,36.34933333,36.479,36.279,39.975,40.795,38.857,0.289656667,0.29443,0.28712,0.053323333,0.05427,0.0524
Lt98 ,B6            ,3,UV8       ,21,25/05/2022,30_Lt_st_18     ,5,scan2       ,28407423.33,28689978,27890618,115.3476667,116.697,113.469,143.796,145.872,140.567,1.052333333,1.056,1.05,158003.521,158869.203,157204.391,0.830636667,0.83224,0.82935,0.451036667,0.45278,0.44791,110.20984,110.24117,110.17856,246274.474,247173.625,245799.922,1.538816667,1.54192,1.53715,40.529,40.582,40.43,48.15966667,48.291,47.981,0.182056667,0.18461,0.17904,0.023966667,0.02436,0.02369
Lt43 ,B7            ,4,UV8       ,21,25/05/2022,30_Lt_st_18     ,6,scan2       ,21713919.33,21930122,21331346,95.60166667,96.19,94.701,144.4843333,145.075,144.059,0.970666667,0.975,0.963,136143.6617,136939.594,134905.891,0.782496667,0.78681,0.77967,0.4659,0.46946,0.46314,105.2526267,105.37572,105.18679,227120.781,228124.047,225249.734,1.639706667,1.64135,1.63745,37.57833333,37.639,37.534,51.211,51.575,50.733,0.277546667,0.27965,0.2753,0.04882,0.04966,0.0479
Lt43 ,B8            ,5,UV8       ,21,25/05/2022,30_Lt_st_18     ,7,scan2       ,28905186.67,29116586,28563062,157.4413333,157.84,156.673,193.961,194.451,193.074,0.784333333,0.788,0.779,103162.6927,103963.906,101891.984,0.76404,0.76738,0.76226,0.434296667,0.43815,0.43182,103.03672,103.17179,102.93333,183590.4893,184469.25,182310.359,1.727576667,1.73489,1.7231,35.368,35.473,35.196,73.65533333,74.026,73.309,0.272013333,0.27412,0.26994,0.05491,0.05534,0.05432
Lt63 ,B9            ,5,UV8       ,21,25/05/2022,30_Lt_st_18     ,8,scan2       ,21189980,21396954,20817710,95.112,95.821,93.932,160.4726667,162.997,155.484,0.952,0.955,0.947,131658.7527,132164.125,130898.117,0.763853333,0.7686,0.76099,0.455493333,0.46106,0.45105,103.8537467,104.07082,103.73318,222782.5887,223420.328,221626.094,1.65202,1.65423,1.65047,37.25033333,37.291,37.192,49.579,50.069,48.901,0.28998,0.29334,0.28611,0.056243333,0.05721,0.05526
Lt43 ,A1            ,1,UV5       ,21,25/05/2022,31_Lt_st_18     ,0,scan1       ,29035886.8,29463328,28079256,117.127,119.248,111.964,139.1404,141.588,134.239,1.0594,1.072,1.051,162676.0094,165723.109,160013.266,0.822424,0.82368,0.82007,0.39683,0.40589,0.38007,113.962656,114.76816,113.18041,247931.8,250788.969,245964.703,1.510968,1.52154,1.50068,41.4404,41.786,41.087,49.8882,50.29,49.339,0.097484,0.11184,0.0813,0.014652,0.01655,0.01247
Lt43 ,A2            ,2,UV5       ,21,25/05/2022,31_Lt_st_18     ,1,scan1       ,23403312.4,23607626,22792198,123.0282,125.424,117.125,159.9248,161.976,155.079,0.8134,0.832,0.802,112179.9814,116407.969,110844.055,0.767122,0.7736,0.76112,0.420764,0.42954,0.41763,107.597524,108.67815,107.04069,190283.3938,194597.406,187764.516,1.644792,1.65496,1.62535,37.4448,37.969,37.173,61.3634,61.725,60.55,0.187818,0.20318,0.17087,0.040004,0.0429,0.03516
Lt49 ,A3            ,1,UV5       ,21,25/05/2022,31_Lt_st_18     ,2,scan1       ,21152348.8,21261244,20993890,100.3656,100.837,99.768,156.3452,157.111,154.093,0.9006,0.905,0.898,127877.914,128835.523,127132.883,0.775262,0.78059,0.77014,0.455294,0.46629,0.45199,106.337064,106.98957,106.03281,210753.1406,211739.969,210086.812,1.623154,1.62843,1.61209,38.03,38.338,37.884,49.097,50.586,48.434,0.244744,0.2551,0.23215,0.046682,0.04846,0.04309
Lt43 ,A4            ,3,UV5       ,21,25/05/2022,31_Lt_st_18     ,3,scan1       ,30225022,30342938,30056280,175.91,176.495,174.706,210.4738,211.391,207.996,0.7342,0.736,0.731,99100.7656,99682.891,98626.227,0.751782,0.75947,0.74758,0.409878,0.42461,0.40365,105.354396,105.963,105.08932,171821.2562,172150.531,171162.703,1.699016,1.70492,1.68907,36.0548,36.3,35.91,70.986,72.724,70.284,0.206438,0.22048,0.19591,0.04819,0.04911,0.04555
Lt49 ,A5            ,2,UV5       ,21,25/05/2022,31_Lt_st_18     ,4,scan1       ,32036823.2,32238332,31964584,171.8988,172.218,171.436,203.0328,203.13,202.899,0.7966,0.804,0.794,108257.2422,108969.078,107672.023,0.75246,0.75909,0.75004,0.407812,0.42086,0.40344,105.065032,105.46595,104.78701,186371.5564,188048.688,185716.312,1.686482,1.69122,1.67414,36.366,36.677,36.247,71.3148,72.418,70.696,0.209554,0.22072,0.20052,0.048644,0.04973,0.04683
Lt98 ,B1            ,2,UV5       ,21,25/05/2022,31_Lt_st_18     ,5,scan1       ,32390943.6,32855958,31790798,132.1676,134.118,127.216,176.1076,177.842,175.672,1.0474,1.068,1.034,157198.3218,160947.766,154389.156,0.82817,0.83026,0.82663,0.437096,0.44771,0.42562,113.191812,113.84417,112.64727,245115.1592,249895.375,241989.312,1.542484,1.54865,1.53474,40.4132,40.659,40.218,47.8802,48.174,47.599,0.1233,0.13695,0.10799,0.018182,0.0196,0.01631
Lt49 ,B2            ,5,UV5       ,21,25/05/2022,31_Lt_st_18     ,6,scan1       ,22610289.2,22829304,22438322,113.904,114.787,112.349,141.7612,144.059,133.145,0.8482,0.859,0.843,115567.0406,117195.516,114835.961,0.740536,0.74447,0.73684,0.400762,0.41116,0.39371,105.679292,106.19508,105.33688,198510.8062,201047.344,197227.703,1.685068,1.69167,1.67472,36.401,36.662,36.236,41.1768,42.257,40.717,0.198424,0.20819,0.18551,0.048432,0.04953,0.04559
Lt63 ,B3            ,4,UV5       ,21,25/05/2022,31_Lt_st_18     ,7,scan1       ,22331601.6,22528838,22088780,114.6528,115.508,112.022,166.4902,167.377,164.405,0.8326,0.843,0.826,110100.0204,111991.117,109518.844,0.731666,0.73569,0.72786,0.398814,0.40976,0.39241,104.668122,105.25606,104.37883,194789.753,197183.266,193285.125,1.732402,1.74171,1.72265,35.2556,35.484,35.038,45.0764,45.408,44.557,0.211456,0.22386,0.19782,0.0528,0.05443,0.04931
Lt49 ,B4            ,4,UV5       ,21,25/05/2022,31_Lt_st_18     ,8,scan1       ,29582704,29668596,29473066,163.7992,164.607,161.789,210.4614,211.268,207.856,0.7718,0.782,0.768,102461.086,103820.023,101669.469,0.76908,0.7754,0.7654,0.421142,0.43406,0.41645,106.569466,107.00337,106.28764,180610.8126,183052.031,179645.594,1.726802,1.73089,1.71505,35.3864,35.665,35.29,74.307,74.568,74.046,0.199388,0.21059,0.18991,0.042854,0.04392,0.04092
Lt98 ,A6            ,1,UV5       ,21,25/05/2022,31_Lt_st_18     ,0,scan2       ,21318786.4,21799400,20729780,111.0856,112.469,107.718,136.972,138.076,134.564,0.82,0.828,0.813,101038.5236,101876.977,100129.547,0.73633,0.74097,0.73399,0.411498,0.42115,0.40694,103.80981,104.07158,103.56609,191912.6062,193825.656,190243.719,1.851722,1.86126,1.84282,32.685,32.862,32.496,38.9704,39.219,38.438,0.233894,0.24503,0.2262,0.056156,0.05748,0.05492
Lt63 ,A7            ,1,UV5       ,21,25/05/2022,31_Lt_st_18     ,1,scan2       ,22337157.6,22724498,21907084,112.0416,113.235,109.317,153.5206,155.489,150.021,0.852,0.858,0.846,107190.692,108591.781,105890.773,0.730726,0.73471,0.72847,0.410172,0.41921,0.40597,103.180406,103.50839,102.9483,199368.9096,200684.688,197881.094,1.81784,1.82417,1.80442,33.3732,33.654,33.242,41.3206,41.438,41.212,0.242674,0.25483,0.23338,0.058906,0.06011,0.05728
Lt49 ,A8            ,3,UV5       ,21,25/05/2022,31_Lt_st_18     ,2,scan2       ,18804006,19093876,18263880,83.6014,84.156,82.214,119.9816,125.49,118.163,0.961,0.971,0.949,127688.8188,128646.578,126862.93,0.786576,0.79125,0.7833,0.462968,0.47224,0.45968,105.67983,106.13329,105.41283,224911.2968,227319.703,222150.688,1.724674,1.73161,1.71269,35.437,35.722,35.273,50.1878,50.653,48.748,0.269294,0.27883,0.25813,0.046036,0.04742,0.04361
Lt63 ,A9            ,2,UV5       ,21,25/05/2022,31_Lt_st_18     ,3,scan2       ,21088142.8,21327262,20913522,107.883,108.581,106.374,162.754,163.5,162.442,0.8354,0.843,0.827,105238.6672,106669.43,104283.359,0.73115,0.73588,0.7286,0.411514,0.42244,0.40658,102.894592,103.22236,102.61349,195476.1092,197268.266,193578.734,1.813166,1.81974,1.8043,33.4702,33.656,33.333,44.0312,44.654,43.632,0.2497,0.26313,0.23994,0.059956,0.06117,0.05806
Lt63 ,A10           ,3,UV5       ,21,25/05/2022,31_Lt_st_18     ,4,scan2       ,21704497.6,22114646,21114254,95.8886,97.067,93.819,159.7328,161.884,157.568,0.9674,0.974,0.962,134581.15,134980.891,134380.203,0.7925,0.79829,0.78998,0.477664,0.49048,0.47244,105.600706,105.86485,105.292,226342.6936,227828.281,225052.328,1.64165,1.64641,1.63315,37.5266,37.756,37.399,48.72,49.529,47.748,0.28618,0.30117,0.27589,0.046658,0.04782,0.0454
Lt98 ,B6            ,3,UV5       ,21,25/05/2022,31_Lt_st_18     ,5,scan2       ,30381612.8,30923762,29482456,127.2054,129.204,121.753,153.78,156.478,147.051,1.0208,1.035,1.012,153322.2248,156931.484,150484.078,0.836202,0.8393,0.83387,0.464484,0.47772,0.44997,110.1124,110.57583,109.86866,238870.6436,242150.484,236851.234,1.540776,1.55425,1.52869,40.4684,40.854,40.044,61.821,62.736,59.051,0.192884,0.20854,0.17439,0.024354,0.02543,0.02254
Lt43 ,B7            ,4,UV5       ,21,25/05/2022,31_Lt_st_18     ,6,scan2       ,25574161.2,26017852,24516478,117.2478,118.398,113.312,191.3044,192.463,188.773,0.932,0.939,0.925,131616.2548,132483.969,130602.039,0.797852,0.80353,0.79505,0.486724,0.49994,0.47923,105.625822,105.88114,105.42674,218105.5564,219807.641,216363.438,1.627374,1.62948,1.62439,37.9132,37.995,37.855,64.5692,65.493,62.619,0.297162,0.30905,0.28386,0.046588,0.04765,0.04509
